location,LAT,LON,Eng_Location
東京都江東区門前仲町１,35.67289,139.79428,"1 Chome Monzennakacho, Koto City, Tokyo 135-0048, Japan"
東京都江東区塩浜２,35.66337,139.80995,"2 Chome Shiohama, Koto City, Tokyo 135-0043, Japan"
東京都世田谷区南烏山５,35.66668,139.60251,"5 Chome Minamikarasuyama, Setagaya City, Tokyo 157-0062, Japan"
東京都杉並区下高井戸５,35.6749,139.6229,"5 Chome Shimotakaido, Suginami City, Tokyo 168-0073, Japan"
東京都大田区山王３,35.58491,139.72305,"3 Chome Sanno, Ota City, Tokyo 143-0023, Japan"
東京都葛飾区東立石３,35.735428,139.84512,"3 Chome Higashitateishi, Katsushika City, Tokyo 124-0013, Japan"
東京都足立区竹の塚５,35.795128,139.79652,"5 Chome Takenotsuka, Adachi City, Tokyo 121-0813, Japan"
東京都新宿区百人町１,35.699963,139.69943,"1 Chome Hyakunincho, Shinjuku City, Tokyo 169-0073, Japan"
東京都杉並区成田西２,35.68905,139.62672,"2 Chome Naritanishi, Suginami City, Tokyo 166-0016, Japan"
東京都中央区日本橋蛎殻町２,35.683594,139.78662,"2 Chome Nihonbashikakigaracho, Chuo City, Tokyo 103-0014, Japan"
東京都練馬区向山１,35.737732,139.63947,"1 Chome Koyama, Nerima City, Tokyo 176-0022, Japan"
東京都足立区千住緑町３,35.747616,139.79173,"3 Chome Senjumidoricho, Adachi City, Tokyo 120-0044, Japan"
東京都文京区後楽２,35.705807,139.7454,"2 Chome Koraku, Bunkyo City, Tokyo 112-0004, Japan"
東京都目黒区柿の木坂２,35.62514,139.67455,"2 Chome Kakinokizaka, Meguro City, Tokyo 152-0022, Japan"
東京都新宿区北新宿１,35.69969,139.69305,"1 Chome Kitashinjuku, Shinjuku City, Tokyo 169-0074, Japan"
東京都葛飾区東新小岩７,35.725235,139.85408,"7 Chome Higashishinkoiwa, Katsushika City, Tokyo 124-0023, Japan"
東京都大田区蒲田５,35.561356,139.7173,"5 Chome Kamata, Ota City, Tokyo 144-0052, Japan"
東京都大田区大森北６,35.580135,139.73264,"6 Chome Omorikita, Ota City, Tokyo 143-0016, Japan"
東京都板橋区小茂根２,35.749466,139.68285,"2 Chome Komone, Itabashi City, Tokyo 173-0037, Japan"
東京都港区芝３,35.652378,139.74669,"3 Chome Shiba, Minato City, Tokyo 105-0014, Japan"
東京都足立区入谷９,35.808327,139.75371,"9 Chome Iriya, Adachi City, Tokyo 121-0836, Japan"
東京都江戸川区北小岩４,35.741795,139.89697,"4 Chome Kitakoiwa, Edogawa City, Tokyo 133-0051, Japan"
東京都大田区中央３,35.575653,139.71858,"3 Chome Central, Ota City, Tokyo 143-0024, Japan"
東京都目黒区東山１,35.646408,139.69177,"1 Chome Higashiyama, Meguro City, Tokyo 153-0043, Japan"
東京都豊島区長崎５,35.73342,139.68285,"5 Chome Nagasaki, Toshima City, Tokyo 171-0051, Japan"
東京都世田谷区代沢５,35.656803,139.66626,"5 Chome Daizawa, Setagaya City, Tokyo 155-0032, Japan"
東京都中野区若宮２,35.717503,139.6433,"2 Chome Wakamiya, Nakano City, Tokyo 165-0033, Japan"
東京都大田区西蒲田８,35.560616,139.71188,"8 Chome Nishikamata, Ota City, Tokyo 144-0051, Japan"
東京都江東区福住１,35.67608,139.79364,"1 Chome Fukuzumi, Koto City, Tokyo 135-0032, Japan"
東京都新宿区大久保１,35.69972,139.70454,"1 Chome Okubo, Shinjuku City, Tokyo 169-0072, Japan"
東京都台東区谷中２,35.72267,139.76457,"2 Chome Yanaka, Taito City, Tokyo 110-0001, Japan"
東京都世田谷区三宿１,35.648922,139.67519,"1 Chome Mishuku, Setagaya City, Tokyo 154-0005, Japan"
東京都足立区竹の塚１,35.790783,139.79141,"1 Chome Takenotsuka, Adachi City, Tokyo 121-0813, Japan"
東京都世田谷区宮坂３,35.654808,139.63565,"3 Chome Miyasaka, Setagaya City, Tokyo 156-0051, Japan"
東京都中野区本町６,35.696426,139.66498,"6 Chome Honcho, Nakano City, Tokyo 164-0012, Japan"
東京都世田谷区松原５,35.66263,139.65222,"5 Chome Matsubara, Setagaya City, Tokyo 156-0043, Japan"
東京都世田谷区砧２,35.643032,139.6178,"2 Chome Kinuta, Setagaya City, Tokyo 157-0073, Japan"
東京都目黒区鷹番１,35.625996,139.68668,"1 Chome Takaban, Meguro City, Tokyo 152-0004, Japan"
東京都世田谷区桜上水２,35.659756,139.62799,"2 Chome Sakurajosui, Setagaya City, Tokyo 156-0045, Japan"
東京都世田谷区弦巻１,35.638027,139.65096,"1 Chome Tsurumaki, Setagaya City, Tokyo 154-0016, Japan"
東京都品川区大井６,35.595707,139.73135,"6 Chome Ōi, Shinagawa City, Tokyo 140-0014, Japan"
東京都練馬区豊玉北４,35.735126,139.6586,"4 Chome Toyotamakita, Nerima City, Tokyo 176-0012, Japan"
東京都文京区湯島２,35.704826,139.76585,"2 Chome Yushima, Bunkyo City, Tokyo 113-0034, Japan"
東京都文京区小日向３,35.71537,139.73422,"3 Chome Kohinata, Bunkyo City, Tokyo 112-0006, Japan"
東京都足立区谷在家３,35.788433,139.7684,"3 Chome Yazaike, Adachi City, Tokyo 123-0863, Japan"
東京都練馬区高松４,35.752583,139.62799,"4 Chome Takamatsu, Nerima City, Tokyo 179-0075, Japan"
東京都世田谷区桜新町１,35.62921,139.6433,"1 Chome Sakurashinmachi, Setagaya City, Tokyo 154-0015, Japan"
東京都港区南麻布１,35.6507,139.7339,"1 Chome Minamiazabu, Minato City, Tokyo 106-0047, Japan"
東京都豊島区千早２,35.734207,139.6905,"2 Chome Chihaya, Toshima City, Tokyo 171-0044, Japan"
東京都足立区六木３,35.796055,139.84322,"3 Chome Mutsugi, Adachi City, Tokyo 121-0052, Japan"
東京都品川区小山４,35.61847,139.70294,"4 Chome Koyama, Shinagawa City, Tokyo 142-0062, Japan"
東京都渋谷区渋谷２,35.659447,139.70709,"2 Chome Shibuya, Shibuya City, Tokyo 150-0002, Japan"
東京都杉並区和田１,35.692158,139.66434,"1 Chome Wada, Suginami City, Tokyo 166-0012, Japan"
東京都江東区大島８,35.688156,139.84322,"8 Chome Ojima, Koto City, Tokyo 136-0072, Japan"
東京都墨田区江東橋４,35.695465,139.81699,"4 Chome Kotobashi, Sumida City, Tokyo 130-0022, Japan"
東京都板橋区赤塚３,35.778458,139.6382,"3 Chome Akatsuka, Itabashi City, Tokyo 175-0092, Japan"
東京都練馬区桜台３,35.747375,139.66626,"3 Chome Sakuradai, Nerima City, Tokyo 176-0002, Japan"
東京都目黒区五本木１,35.637985,139.68794,"1 Chome Gohongi, Meguro City, Tokyo 153-0053, Japan"
東京都千代田区神田西福田町,35.691307,139.77399,"Kanda Nishifukudacho, Chiyoda City, Tokyo 101-0037, Japan"
東京都文京区千石３,35.726185,139.73901,"3 Chome Sengoku, Bunkyo City, Tokyo 112-0011, Japan"
東京都足立区柳原２,35.74839,139.81442,"2 Chome Yanagihara, Adachi City, Tokyo 120-0022, Japan"
東京都新宿区河田町,35.696857,139.71954,"Kawadacho, Shinjuku City, Tokyo 162-0054, Japan"
東京都渋谷区元代々木町,35.67138,139.6854,"Motoyoyogicho, Shibuya City, Tokyo 151-0062, Japan"
東京都葛飾区堀切７,35.755047,139.83105,"7 Chome Horikiri, Katsushika City, Tokyo 124-0006, Japan"
東京都墨田区東向島６,35.72392,139.8221,"6 Chome Higashimukojima, Sumida City, Tokyo 131-0032, Japan"
東京都豊島区東池袋４,35.72703,139.72113,"4 Chome Higashiikebukuro, Toshima City, Tokyo 170-0013, Japan"
東京都大田区東矢口３,35.562492,139.70581,"3 Chome Higashiyaguchi, Ota City, Tokyo 146-0094, Japan"
東京都渋谷区恵比寿３,35.643402,139.71858,"3 Chome Ebisu, Shibuya City, Tokyo 150-0013, Japan"
東京都新宿区西新宿６,35.692932,139.6905,"6 Chome Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
東京都世田谷区奥沢４,35.602116,139.67009,"4 Chome Okusawa, Setagaya City, Tokyo 158-0083, Japan"
東京都江戸川区南葛西４,35.64987,139.87393,"4 Chome Minamikasai, Edogawa City, Tokyo 134-0085, Japan"
東京都練馬区石神井町８,35.747948,139.59804,"8 Chome Shakujiimachi, Nerima City, Tokyo 177-0041, Japan"
東京都練馬区向山４,35.742947,139.6382,"4 Chome Koyama, Nerima City, Tokyo 176-0022, Japan"
東京都大田区大森中１,35.57031,139.7339,"1 Chome Omorinaka, Ota City, Tokyo 143-0014, Japan"
東京都足立区栗原３,35.780193,139.78502,"3 Chome Kurihara, Adachi City, Tokyo 123-0842, Japan"
東京都江戸川区平井４,35.70628,139.84833,"4 Chome Hirai, Edogawa City, Tokyo 132-0035, Japan"
東京都葛飾区西新小岩１,35.71605,139.85408,"1 Chome Nishishinkoiwa, Katsushika City, Tokyo 124-0025, Japan"
東京都渋谷区広尾１,35.649227,139.71379,"1 Chome Hiroo, Shibuya City, Tokyo 150-0012, Japan"
東京都江戸川区北小岩７,35.744343,139.89185,"7 Chome Kitakoiwa, Edogawa City, Tokyo 133-0051, Japan"
東京都新宿区西新宿７,35.696327,139.69753,"7 Chome Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
東京都品川区東中延２,35.60806,139.71347,"2 Chome Higashinakanobu, Shinagawa City, Tokyo 142-0052, Japan"
東京都荒川区東尾久８,35.75174,139.7684,"8 Chome Higashiogu, Arakawa City, Tokyo 116-0012, Japan"
東京都練馬区北町７,35.76235,139.65222,"7 Chome Kitamachi, Nerima City, Tokyo 179-0081, Japan"
東京都港区港南１,35.632153,139.74348,"1 Chome Konan, Minato City, Tokyo 108-0075, Japan"
東京都世田谷区深沢５,35.619156,139.64967,"5 Chome Fukasawa, Setagaya City, Tokyo 158-0081, Japan"
東京都世田谷区太子堂３,35.649162,139.67009,"3 Chome Taishido, Setagaya City, Tokyo 154-0004, Japan"
東京都品川区中延２,35.610477,139.71092,"2 Chome Nakanobu, Shinagawa City, Tokyo 142-0053, Japan"
東京都世田谷区北沢４,35.667004,139.66881,"4 Chome Kitazawa, Setagaya City, Tokyo 155-0031, Japan"
東京都大田区萩中１,35.55115,139.72624,"1 Chome Haginaka, Ota City, Tokyo 144-0047, Japan"
東京都世田谷区深沢７,35.62304,139.64648,"7 Chome Fukasawa, Setagaya City, Tokyo 158-0081, Japan"
東京都足立区舎人５,35.81136,139.7684,"5 Chome Toneri, Adachi City, Tokyo 121-0831, Japan"
東京都江東区東陽３,35.669815,139.81314,"3 Chome Toyo, Koto City, Tokyo 135-0016, Japan"
東京都練馬区高松６,35.757633,139.6178,"6 Chome Takamatsu, Nerima City, Tokyo 179-0075, Japan"
東京都台東区東上野６,35.713146,139.78374,"6 Chome Higashiueno, Taito City, Tokyo 110-0015, Japan"
東京都新宿区西落合４,35.726784,139.67773,"4 Chome Nishiochiai, Shinjuku City, Tokyo 161-0031, Japan"
東京都杉並区西荻北２,35.706474,139.60313,"2 Chome Nishiogikita, Suginami City, Tokyo 167-0042, Japan"
東京都港区白金台５,35.639004,139.7205,"5 Chome Shirokanedai, Minato City, Tokyo 108-0071, Japan"
東京都杉並区和泉２,35.673264,139.65158,"2 Chome Izumi, Suginami City, Tokyo 168-0063, Japan"
東京都板橋区三園１,35.78979,139.64075,"1 Chome Misono, Itabashi City, Tokyo 175-0091, Japan"
東京都江戸川区東瑞江２,35.686653,139.89697,"2 Chome Higashimizue, Edogawa City, Tokyo 132-0014, Japan"
東京都文京区湯島１,35.70202,139.76457,"1 Chome Yushima, Bunkyo City, Tokyo 113-0034, Japan"
東京都墨田区八広１,35.719837,139.82338,"1 Chome Yahiro, Sumida City, Tokyo 131-0041, Japan"
東京都荒川区西日暮里２,35.73065,139.77159,"2 Chome Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
東京都足立区西保木間２,35.80074,139.79909,"2 Chome Nishihokima, Adachi City, Tokyo 121-0812, Japan"
東京都渋谷区恵比寿西１,35.647457,139.70581,"1 Chome Ebisunishi, Shibuya City, Tokyo 150-0021, Japan"
東京都杉並区高円寺南４,35.703903,139.65222,"4 Chome Koenjiminami, Suginami City, Tokyo 166-0003, Japan"
東京都中央区日本橋人形町１,35.684673,139.78214,"1 Chome Nihonbashiningyocho, Chuo City, Tokyo 103-0013, Japan"
東京都練馬区豊玉北５,35.735878,139.65477,"5 Chome Toyotamakita, Nerima City, Tokyo 176-0012, Japan"
東京都品川区戸越２,35.61365,139.71954,"2 Chome Togoshi, Shinagawa City, Tokyo 142-0041, Japan"
東京都板橋区蓮根３,35.788975,139.6771,"3 Chome Hasune, Itabashi City, Tokyo 174-0046, Japan"
東京都台東区北上野１,35.71764,139.78278,"1 Chome Kitaueno, Taito City, Tokyo 110-0014, Japan"
東京都新宿区新宿６,35.696037,139.70964,"6 Chome Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
東京都墨田区菊川２,35.68872,139.80516,"2 Chome Kikukawa, Sumida City, Tokyo 130-0024, Japan"
東京都足立区伊興３,35.793953,139.78502,"3 Chome Iko, Adachi City, Tokyo 121-0823, Japan"
東京都品川区東品川４,35.608936,139.7486,"4 Chome Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan"
東京都新宿区新宿１,35.689034,139.7122,"1 Chome Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
東京都豊島区南大塚１,35.72872,139.7339,"1 Chome Minamiotsuka, Toshima City, Tokyo 170-0005, Japan"
東京都港区南青山１,35.66892,139.72498,"1 Chome Minamiaoyama, Minato City, Tokyo 107-0062, Japan"
東京都墨田区東向島３,35.72429,139.81442,"3 Chome Higashimukojima, Sumida City, Tokyo 131-0032, Japan"
東京都港区麻布十番１,35.65679,139.7355,"1 Chome Azabujuban, Minato City, Tokyo 106-0045, Japan"
東京都品川区平塚１,35.61597,139.71603,"1 Chome Hiratsuka, Shinagawa City, Tokyo 142-0051, Japan"
東京都豊島区南大塚３,35.729595,139.72752,"3 Chome Minamiotsuka, Toshima City, Tokyo 170-0005, Japan"
東京都新宿区中落合２,35.7195,139.69241,"2 Chome Nakaochiai, Shinjuku City, Tokyo 161-0032, Japan"
東京都江戸川区中葛西４,35.666023,139.86688,"4 Chome Nakakasai, Edogawa City, Tokyo 134-0083, Japan"
東京都足立区綾瀬７,35.773018,139.82722,"7 Chome Ayase, Adachi City, Tokyo 120-0005, Japan"
東京都荒川区西日暮里６,35.736195,139.76968,"6 Chome Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
東京都渋谷区渋谷３,35.65664,139.70581,"3 Chome Shibuya, Shibuya City, Tokyo 150-0002, Japan"
東京都千代田区東神田１,35.694492,139.78087,"1 Chome Higashikanda, Chiyoda City, Tokyo 101-0031, Japan"
東京都板橋区東山町,35.7533,139.68668,"Higashiyamacho, Itabashi City, Tokyo 174-0073, Japan"
東京都目黒区中目黒４,35.63725,139.70326,"4 Chome Nakameguro, Meguro City, Tokyo 153-0061, Japan"
東京都台東区三ノ輪２,35.729454,139.79364,"2 Chome Minowa, Taito City, Tokyo 110-0011, Japan"
東京都港区六本木３,35.6632,139.73647,"3 Chome Roppongi, Minato City, Tokyo 106-0032, Japan"
東京都品川区大崎４,35.619682,139.72241,"4 Chome Osaki, Shinagawa City, Tokyo 141-0032, Japan"
東京都世田谷区代田１,35.65297,139.66243,"1 Chome Daita, Setagaya City, Tokyo 155-0033, Japan"
東京都練馬区錦１,35.760376,139.67009,"1 Chome Nishiki, Nerima City, Tokyo 179-0082, Japan"
東京都葛飾区金町５,35.767597,139.86816,"5 Chome Kanamachi, Katsushika City, Tokyo 125-0042, Japan"
東京都北区滝野川２,35.74968,139.73328,"2 Chome Takinogawa, Kita City, Tokyo 114-0023, Japan"
東京都練馬区田柄１,35.76061,139.64648,"1 Chome Tagara, Nerima City, Tokyo 179-0073, Japan"
東京都足立区東和３,35.77106,139.83809,"3 Chome Towa, Adachi City, Tokyo 120-0003, Japan"
東京都江東区北砂３,35.682846,139.82849,"3 Chome Kitasuna, Koto City, Tokyo 136-0073, Japan"
東京都品川区旗の台３,35.6054,139.70613,"3 Chome Hatanodai, Shinagawa City, Tokyo 142-0064, Japan"
東京都墨田区石原１,35.69978,139.79909,"1 Chome Ishiwara, Sumida City, Tokyo 130-0011, Japan"
東京都足立区東綾瀬２,35.767548,139.83362,"2 Chome Higashiayase, Adachi City, Tokyo 120-0004, Japan"
東京都北区田端２,35.735023,139.75818,"2 Chome Tabata, Kita City, Tokyo 114-0014, Japan"
東京都足立区東和４,35.773426,139.84258,"4 Chome Towa, Adachi City, Tokyo 120-0003, Japan"
東京都豊島区長崎４,35.73101,139.6854,"4 Chome Nagasaki, Toshima City, Tokyo 171-0051, Japan"
東京都墨田区東駒形４,35.706932,139.80548,"4 Chome Higashikomagata, Sumida City, Tokyo 130-0005, Japan"
東京都文京区音羽２,35.719276,139.72752,"2 Chome Otowa, Bunkyo City, Tokyo 112-0013, Japan"
東京都港区三田２,35.649498,139.74094,"2 Chome Mita, Minato City, Tokyo 108-0073, Japan"
東京都足立区入谷２,35.808674,139.76457,"2 Chome Iriya, Adachi City, Tokyo 121-0836, Japan"
東京都世田谷区奥沢６,35.60414,139.6637,"6 Chome Okusawa, Setagaya City, Tokyo 158-0083, Japan"
東京都中野区新井４,35.71643,139.66626,"4 Chome Arai, Nakano City, Tokyo 165-0026, Japan"
東京都江東区南砂２,35.67308,139.82274,"2 Chome Minamisuna, Koto City, Tokyo 136-0076, Japan"
東京都港区三田５,35.646496,139.73775,"5 Chome Mita, Minato City, Tokyo 108-0073, Japan"
東京都江戸川区一之江３,35.689266,139.88481,"3 Chome Ichinoe, Edogawa City, Tokyo 132-0024, Japan"
東京都練馬区練馬２,35.74307,139.65414,"2 Chome Nerima, Nerima City, Tokyo 176-0001, Japan"
東京都品川区東大井２,35.600437,139.7403,"2 Chome Higashioi, Shinagawa City, Tokyo 140-0011, Japan"
東京都江戸川区中央３,35.712234,139.87329,"3 Chome Central, Edogawa City, Tokyo 132-0021, Japan"
東京都板橋区板橋４,35.751232,139.71858,"4 Chome Itabashi, Itabashi City, Tokyo 173-0004, Japan"
東京都足立区東伊興１,35.80376,139.78374,"1 Chome Higashiiko, Adachi City, Tokyo 121-0801, Japan"
東京都新宿区中落合３,35.721718,139.68794,"3 Chome Nakaochiai, Shinjuku City, Tokyo 161-0032, Japan"
東京都足立区西新井６,35.780876,139.7767,"6 Chome Nishiarai, Adachi City, Tokyo 123-0841, Japan"
東京都世田谷区奥沢１,35.600918,139.6771,"1 Chome Okusawa, Setagaya City, Tokyo 158-0083, Japan"
東京都大田区中央７,35.57578,139.71603,"7 Chome Central, Ota City, Tokyo 143-0024, Japan"
東京都練馬区石神井町５,35.738552,139.60313,"5 Chome Shakujiimachi, Nerima City, Tokyo 177-0041, Japan"
東京都江戸川区西葛西８,35.65657,139.86049,"8 Chome Nishikasai, Edogawa City, Tokyo 134-0088, Japan"
東京都中野区沼袋１,35.719868,139.66626,"1 Chome Numabukuro, Nakano City, Tokyo 165-0025, Japan"
東京都墨田区文花２,35.707085,139.82594,"2 Chome Bunka, Sumida City, Tokyo 131-0044, Japan"
東京都杉並区下井草２,35.71936,139.62799,"2 Chome Shimoigusa, Suginami City, Tokyo 167-0022, Japan"
東京都葛飾区東金町３,35.771942,139.87329,"3 Chome Higashikanamachi, Katsushika City, Tokyo 125-0041, Japan"
東京都世田谷区岡本１,35.62571,139.62035,"1 Chome Okamoto, Setagaya City, Tokyo 157-0076, Japan"
東京都世田谷区若林１,35.64494,139.66243,"1 Chome Wakabayashi, Setagaya City, Tokyo 154-0023, Japan"
東京都墨田区東駒形３,35.707054,139.80292,"3 Chome Higashikomagata, Sumida City, Tokyo 130-0005, Japan"
東京都豊島区南長崎５,35.727688,139.68285,"5 Chome Minaminagasaki, Toshima City, Tokyo 171-0052, Japan"
東京都葛飾区東金町１,35.771553,139.86945,"1 Chome Higashikanamachi, Katsushika City, Tokyo 125-0041, Japan"
東京都葛飾区亀有３,35.765022,139.85025,"3 Chome Kameari, Katsushika City, Tokyo 125-0061, Japan"
東京都杉並区下高井戸１,35.66853,139.6334,"1 Chome Shimotakaido, Suginami City, Tokyo 168-0073, Japan"
東京都足立区保塚町,35.786884,139.81314,"Hozukacho, Adachi City, Tokyo 121-0072, Japan"
東京都新宿区荒木町,35.689693,139.72241,"Arakicho, Shinjuku City, Tokyo 160-0007, Japan"
東京都葛飾区東堀切１,35.7497,139.8349,"1 Chome Higashihorikiri, Katsushika City, Tokyo 124-0004, Japan"
東京都杉並区高円寺南１,35.699593,139.6586,"1 Chome Koenjiminami, Suginami City, Tokyo 166-0003, Japan"
